cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_formato,r_formato,p_formato,persleclrp,edad,sexo,anio,nivel,cond_activ
02,0219,11B175,14,40592,2,1,0,02,1,1,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,30,2,0, ,2,4,2,0, ,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,15705,1,3,1, , , ,2,25,2,3,4,07
02,0219,12B175,14,40593,2,1,0,02,1,1,1,2,1,2,2,12,3, ,2,2,2,2,1,2, ,3,3600,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,6,3, ,1,2,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,60,2,0, ,3,4,1,0, ,1,1,2,1,1,1,2,0,1,1,1,2,2,2,1,27479,1,2,1,2, ,2,1,50,2,4,7,01
02,0219,12B175,14,40593,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,2,1,1,27479,4,4,2, , , ,2,51,2, ,0,01
02,0219,12B175,14,40593,1,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,1,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,1,1,2,0,1,1,1,1,1,1,2,17985,3,3,1, ,2, ,1,60,2,6,2,07
02,0219,12B175,14,40593,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,3,3,3,0,3,0,1,1,1,1,2,15397,4,4,2, , , ,2,74,2,6,2,07
02,0219,12B175,14,40594,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,2,0,1,3,1,2,2,23487,4,4,2, , , ,2,79,2,4,5,07
02,0219,12B175,14,40594,2,1,0,02,1,1,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,2,2,2,1,2,2,2,1,2, ,3,50,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,2,4,2,0, ,2,2,2,2,2,1,2,0,1,1,1,1,1,2,2,25262,1,3,1, ,2, ,1,22,2,3,4,07
02,0219,12B175,14,40594,1,1,0,02,1,2,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,15,2,0, ,2,2,2,0, ,2,2,2,2,2,1,2,0,1,1,1,2,1,2,2,16841,3,3,1, , , ,2,22,2,2,2,07
02,0219,11B175,14,40595,2,1,0,01,1,2,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,30,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,20768,3,3,1, , , ,2,23,1,3,4,01
02,0219,11B175,14,40595,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,16117,4,4,2, , , ,2,59,1,6,2,01
02,0219,11B175,14,40595,1,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,18327,4,4,2, , , ,2,34,2,3,3,07
02,0219,11B175,14,40595,4,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,2, ,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,47263,4,4,2, , , ,2,48,2,6,2,07
02,0219,12B175,14,40596,1,1,0,03,1,1,1,2,2,2,1,4,2, ,2,1,2,1,2,2, ,1,0,1,2,2, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,2, ,60,2,0, ,2,3,1,0, ,2,2,1,1,2,1,2,0,2,0,1,1,2,1,1,27409,1,2,1,1, , ,1,22,1,3,4,01
02,0219,12B175,14,40596,4,1,0,03,1,1,1,2,2,2,1,4,2, ,2,1,2,2,2,2, ,1,0,1,2,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,10,1,5, ,2,3,1,0, ,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,27409,1,2,1,1, , ,1,22,1,2,7,01
02,0219,12B175,14,40596,3,1,0,01,1,1,1,1,1,2,1,1,1, ,1,2,2,2,2,2, ,2,0,2,1,1, ,7,3, ,2,1,2,2,2,1,1,1,2, ,3,200,2,1,1, ,6,3, ,1,1,2,2,2,3,50,2,1,1, ,0,0,0,2,3, ,30,2,0, ,3,3,2,0, ,1,1,2,1,2,1,2,0,1,3,1,1,1,1,1,16290,1,2,1,2,2,2,1,47,1,3,4,01
02,0219,12B175,14,40597,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,1,2,0,3,0,1,2,2,2,2,8290,4,4,2, , , ,2,70,2,5,2,01
02,0219,12B175,14,40597,4,1,0,02,1,1,1,1,2,1,1,4,3, ,2,1,2,1,2,2, ,3,1200,2,1,1, ,3,4, ,2,2,2,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,1,2,1,2,4, ,25,1,4, ,2,4,1,0, ,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,35906,1,2,1,2,2, ,1,32,1,5,7,01
02,0219,12B175,14,40597,1,1,0,02,1,1,2,1,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,15,1,4, ,4,3,1,0, ,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,17833,1,3,1, ,2, ,1,22,2,3,4,07
02,0219,12B175,14,40597,2,1,0,03,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,24870,4,4,2, , , ,2,83,2,3,2,07
01,0219,11B167,15,40005,2,1,0,01,1,1,1,1,1,2,1,2,6,POR LA CUESTIÓN ESCOLAR DE SUS HIJOS,2,1,2,2,2,2, ,3,200,1,2,1, ,12,3, ,2,2,2,2,2,2,1,2,2, ,2,0,2,1,2, ,1,4, ,2,1,1,1,2,2,0,2,1,2, ,0,0,0,2,3, ,10,2,0, ,2,4,1,0, ,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,15379,1,2,1,1,2,2,1,21,2,2,3,01
01,0219,11B167,15,40005,4,1,0,01,1,1,1,2,1,2,1,6,4, ,2,2,2,1,2,2, ,1,0,1,2,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,1,6,POR TAREAS ESCOLARES,2,1,1,1,1,3,10,2,1,1, ,0,0,0,5,4, ,60,1,5, ,2,3,2,0, ,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,14843,1,2,1,1, ,2,1,28,2,3,4,07
01,0219,11B167,15,40005,3,1,0,02,1,1,1,1,1,2,1,1,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,1,4, ,2,2,2,2,2,2,1,2,2, ,2,0,2,1,1, ,2,4, ,1,1,1,2,1,2,0,2,1,1, ,0,0,0,1,3, ,15,2,0, ,2,1,2,0, ,2,2,2,1,2,1,2,0,1,1,1,2,1,2,1,37488,1,2,1,2,2,2,1,53,1,6,2,01
01,0219,11B167,15,40033,4,1,0,04,1,1,1,1,1,2,1,4,4, ,2,1,2,2,1,2, ,3,400,2,1,1, ,2,4, ,2,1,2,1,2,2,2,2,2, ,2,0,2,1,1, ,2,4, ,1,1,1,1,1,2,0,2,1,1, ,0,0,0,5,4, ,30,2,0, ,3,3,2,0, ,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,32833,1,2,1,2,2,2,1,20,2,3,4,01
01,0219,11B167,15,40033,3,1,0,02,1,1,1,1,2,2,1,3,4, ,2,2,2,2,1,2, ,3,200,2,1,1, ,3,4, ,2,2,2,1,2,2,2,1,2, ,3,150,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,4, ,30,2,0, ,2,3,2,0, ,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,27357,1,2,1,2,2, ,1,43,2,3,3,07
01,0219,11B167,15,40033,2,1,0,04,1,1,1,1,2,2,1,3,4, ,2,2,2,2,1,2, ,2,0,2,1,1, ,3,4, ,2,2,1,1,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,4, ,30,2,0, ,3,3,2,0, ,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,27357,1,2,1,2,2, ,1,36,2,3,3,01
01,0219,11B167,15,40033,1,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,1,2,2,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,3,3,2,0, ,2,1,2,2,2,1,2,0,2,0,1,1,1,1,1,15263,3,3,1, ,2, ,1,67,2,6,2,07
01,0219,11B167,15,40034,3,1,0,01,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7241, , , , , , , ,77,2, ,0,07
01,0219,11B167,15,40034,2,1,0,01,1,1,1,2,1,2,1,12,2, ,2,1,2,2,1,2, ,3,3600,2,1,4, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,4, ,1,1,2,2,1,2,0,2,1,2, ,0,0,0,2,2, ,60,2,0, ,3,3,1,0, ,1,2,2,1,2,1,2,0,1,5,1,1,1,1,1,21368,1,2,1,2, ,2,1,37,1,4,7,01
01,0219,12B167,15,40035,1,1,0,02,1,1,1,1,1,2,2,2,4, ,2,2,1,1,2,2, ,2,0,2,1,1, ,3,4, ,2,2,1,1,2,2,2,1,2, ,2,0,2,1,1, ,1,3, ,1,2,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,35,2,0, ,2,3,1,0, ,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,21252,1,2,1,2,2,2,1,47,2,3,3,07
01,0219,12B167,15,40035,2,1,0,01,1,1,1,1,2,2,1,3,3, ,2,2,1,1,1,2, ,3,300,2,1,1, ,3,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,3, ,30,2,0, ,2,3,1,0, ,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,8241,1,2,1,2,2, ,1,28,2,3,4,01
01,0219,12B167,15,40035,4,1,0,05,1,1,2,1,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,1, ,2,4, ,1,2,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,20,2,0, ,2,2,2,0, ,2,2,2,2,3,2,2,0,3,0,1,1,1,1,1,24728,1,3,1, ,2,2,1,56,2,6,2,07
01,0219,12B167,15,40035,3,1,0,02,1,1,1,1,1,2,1,2,4, ,2,2,2,1,2,2, ,3,200,2,1,2, ,4,4, ,2,2,2,1,2,2,2,1,2, ,2,0,2,1,2, ,2,4, ,1,2,1,1,1,2,0,2,1,2, ,0,0,0,5,3, ,40,1,6, ,2,3,1,0, ,1,1,2,2,2,2,2,0,2,0,1,1,1,1,1,24723,1,2,1,2,2,2,1,29,2,3,4,01
01,0219,12B167,15,40065,3,1,0,01,1,1,1,2,1,2,2,2,4, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,1,2,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,2,1,0, ,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,35502,1,2,1,2, ,2,1,55,1,3,3,01
01,0219,12B167,15,40065,2,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,24227,4,4,2, , , ,2,59,2,6,2,07
01,0219,12B167,15,40065,1,1,0,03,1,1,1,1,2,2,1,3,4, ,2,2,2,1,1,2, ,3,300,2,1,1, ,2,4, ,2,2,2,1,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,3,4, ,40,2,0, ,3,3,1,0, ,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,33461,1,2,1,2,2, ,1,24,2,3,4,01
01,0219,12B167,15,40065,4,1,1,01,1,1,1,1,2,2,1,2,4, ,2,2,2,2,1,2, ,2,0,2,1,1, ,3,4, ,2,2,2,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,4, ,30,2,0, ,2,3,1,0, ,1,2,2,2,2,1,2,0,1,1,1,1,1,1,1,15301,1,2,1,2,2, ,1,38,1,3,6,01
01,0219,12A172,15,40067,1,1,0,01,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,1,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,15,2,0, ,1,2,2,0, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,11829,3,3,1, ,2, ,1,57,1,6,2,08
01,0219,12A172,15,40067,4,1,0,02,1,1,1,1,2,2,1,3,4, ,2,1,2,2,1,2, ,3,300,2,1,1, ,2,4, ,1,2,2,2,2,2,1,2,2, ,3,150,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,3,3, ,30,2,0, ,3,3,2,0, ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,28060,1,2,1,2,2, ,1,25,1,3,7,01
01,0219,12A172,15,40067,3,1,0,01,1,1,1,1,2,2,1,3,4, ,2,2,1,1,2,2, ,3,300,2,1,1, ,2,4, ,1,2,2,1,2,2,2,2,2, ,3,400,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,3, ,30,2,0, ,3,3,2,0, ,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,19117,1,2,1,2,2, ,1,37,1,3,3,01
01,0219,12A172,15,40067,2,1,0,06,1,1,1,1,2,2,1,3,4, ,2,2,1,1,2,2, ,3,300,2,1,1, ,2,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,30,2,0, ,3,3,2,0, ,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,47077,1,2,1,2,2, ,1,26,2,3,4,07
01,0219,11A172,15,40098,4,1,0,01,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20034, , , , , , , ,71,2, ,0,01
01,0219,11A172,15,40098,2,1,0,02,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,1,1,1,1,1,2,0,2,1,2, ,0,0,0,0,0, ,15,2,0, ,2,2,2,0, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,54235,3,3,1, , ,2,1,30,1,1,3,01
01,0219,11A172,15,40101,1,1,0,01,1,1,1,2,2,2,2,1,3, ,2,2,1,2,2,2, ,3,20,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,1,1,1,15043,1,1,1,2, , ,1,48,1,3,3,09
01,0219,11A172,15,40101,4,1,0,01,1,1,1,2,2,2,2,1,5, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,40,2,0, ,1,1,2,0, ,2,2,1,2,2,1,2,0,2,0,1,2,1,1,2,11170,1,1,1,2, , ,1,63,2,4,2,07
01,0219,11A172,15,40101,3,1,0,01,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,1,1,2,1,3,20,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,3,2,0, ,2,2,2,2,2,1,2,0,2,0,1,3,3,3,3,46543,1,3,1, , ,2,1,65,1,3,3,01
01,0219,12B173,15,40117,3,1,0,01,1,1,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,1,2,2,2,2,2,1,2, ,2,0,2,1,2, ,1,3, ,1,1,2,2,2,2,0,2,1,2, ,0,0,0,2,3, ,10,2,0, ,2,3,1,0, ,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,27480,1,3,1, ,2,2,1,49,1,3,4,01
01,0219,12B173,15,40117,4,1,0,02,1,1,1,2,2,2,2,1,4, ,2,2,2,1,2,2, ,3,60,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,60,2,0, ,2,3,1,0, ,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,14091,1,1,1,2, , ,1,23,2,3,4,01
01,0219,12B173,15,40117,1,1,0,04,1,1,1,1,2,2,1,2,3, ,2,2,1,2,2,2, ,1,0,1,2,1, ,3,1, ,2,2,2,2,2,1,2,2,2, ,3,120,2,1,3, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,2, ,20,1,6, ,2,3,1,0, ,1,2,1,1,2,1,2,0,1,1,1,2,1,2,2,27480,1,2,1,1,2, ,1,52,1,5,7,01
01,0219,12B173,15,40117,2,1,0,02,1,1,1,2,2,2,2,1,4, ,2,2,2,1,2,2, ,3,120,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,1,1, ,4,4,1,0, ,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,11961,1,1,1,2, , ,1,60,1,1,3,05
01,0219,11B176,15,40120,3,1,0,01,1,1,1,2,1,2,2,1,4, ,2,2,2,2,1,2, ,3,150,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,2,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,3,3,1,0, ,2,2,2,2,2,2,2,0,2,0,1,2,1,1,2,19044,1,2,1,2, ,2,1,62,1,3,3,01
01,0219,11B176,15,40120,2,1,0,01,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7218, , , , , , , ,33,2, ,0,01
01,0219,11B176,15,40120,4,1,0,01,1,1,1,1,1,2,1,3,3, ,2,2,2,2,1,2, ,2,0,2,1,1, ,1,4, ,1,2,2,2,2,2,2,2,2, ,1,0,1,2,1, ,1,4, ,1,1,1,1,1,3,40,2,1,1, ,0,0,0,1,4, ,30,2,0, ,2,3,1,0, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,7529,1,2,1,2,1,2,1,28,1,6,2,01
01,0219,11B176,15,40120,1,1,0,02,1,1,1,2,2,2,2,3,2, ,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,1,1,0, ,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,14437,1,1,1,2, , ,1,27,2,3,3,01
01,0219,11B176,15,40121,1,1,0,02,1,1,1,2,2,2,1,3,5, ,2,2,1,2,1,2, ,3,60,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,5,5, ,60,2,0, ,1,3,1,0, ,2,1,2,2,1,1,2,0,1,1,1,1,1,1,1,29341,1,2,1,2, , ,1,42,2,3,3,07
01,0219,11B176,15,40121,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,1,3,1,1,1,1,1,6797,4,4,2, , , ,2,30,2,2,4,07
01,0219,11B176,15,40121,4,1,0,01,1,1,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,28331,2,4,2, , , ,2,76,1,6,2,01
01,0219,11B176,15,40121,2,1,0,01,1,1,2,2,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,1,1,2,1,1,2,0,2,1,2, ,0,0,0,1,3, ,30,2,0, ,2,4,1,0, ,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,20602,1,3,1, , ,2,1,54,1,3,3,01
01,0219,12B176,15,40124,2,1,0,01,1,1,1,2,2,1,2,1,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,5,2,1,0,0, ,10,2,0, ,3,2,2,0, ,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,14481,1,2,1,2, , ,1,44,1,6,2,01
01,0219,12B176,15,40124,4,1,0,02,1,1,1,1,1,1,1,8,2, ,2,1,2,2,2,2, ,3,2000,2,1,1, ,20,4, ,2,1,2,2,2,1,2,1,2, ,3,800,2,1,1, ,3,4, ,1,1,2,1,1,2,0,2,1,2, ,3,2,1,3,4, ,60,2,0, ,4,4,1,0, ,1,1,1,1,2,1,2,0,2,0,1,1,1,1,1,15942,1,2,1,2,2,2,1,32,1,3,4,01
01,0219,13A172,15,40126,1,1,0,01,1,1,1,1,1,2,1,3,2, ,2,1,2,2,2,2, ,3,500,2,1,1, ,1,2, ,2,2,1,2,2,2,2,2,2, ,3,60,1,2,1, ,2,3, ,1,2,2,2,2,3,10,2,1,4, ,0,0,0,2,2, ,60,2,0, ,2,3,1,0, ,2,2,2,2,3,1,2,0,1,2,1,2,2,2,1,9759,1,2,1,2,1,2,1,32,1,4,7,01
01,0219,13A172,15,40126,4,1,0,01,1,1,1,2,2,2,1,4,3, ,2,1,2,2,2,2, ,3,700,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,60,2,0, ,2,4,1,0, ,2,2,2,1,2,2,2,0,2,0,1,2,2,2,2,38995,1,2,1,2, , ,1,66,1,4,7,08
